,asm,con,cor,dis,eng,hom
0,0.012990824085319623,19.679365952649658,0.4504003156630463,3.020432080444777,0.11363272929003841,0.324765875105996
1,0.015022239184410105,21.64111986838441,0.6018016246832316,2.9776310171139353,0.12230947730996221,0.3567401867460727
2,0.01669429137797398,12.249815364434477,0.3492909010353715,2.62014500188092,0.12901857197108332,0.3338265233715462
3,0.014542671738170483,12.648170896295321,0.7590503016976453,2.3876902233654316,0.11932559636390182,0.4032619620643107
4,0.05552843960846595,0.8163631361542256,0.8857590335986757,0.6201463026474568,0.23435694175162178,0.709515942813978
5,0.04604570077680417,2.6592562363511116,0.5912965847590932,1.1509105548960121,0.21388008953927096,0.5598315115869092
6,0.09068086410181804,1.8596523533492604,0.45271244113936415,0.9162690534816572,0.3006381772199946,0.6290566617771344
7,0.20862252306412973,0.5467523401583881,0.3711116185804623,0.45066693903374416,0.45604964665592534,0.7842424813826218
8,0.0029432892809108605,122.10002699243235,0.1869665643115691,8.436436510379263,0.05422391951297301,0.12040430811360404
9,0.004303652260308801,52.73410683751288,0.13404223363743642,5.643937774504487,0.06555696420217648,0.1677187087951508
10,0.0036390962507455403,82.29918709419748,0.24490356789513124,6.872470436569006,0.06025792000930963,0.15215888630260163
11,0.00396452226770396,62.558683917395825,0.28387268316353803,6.053195146736236,0.06259211888117992,0.16581966084289262
12,0.004083713073743237,81.89500691910088,0.354147225382582,6.506398409522833,0.0638465018254115,0.17964563207318854
13,0.004858143482684876,59.437703768436684,0.24728361245153604,5.437992770669364,0.06960152509503005,0.19626023257771577
14,0.003866177263625866,44.70219814277409,0.5432205437817893,5.0588046444082915,0.06210968337888296,0.19208194017417476
15,0.004383055564627764,45.78441056344567,0.3210733453048584,5.204045994616171,0.06618233936855278,0.18612199715742375
